cells,Gen1,Gen2,Gen3,Gen 4,Gen 5
A643,3.01771667252281,1.0019582262109,0,1.0019582262109,1.0019582262109
A644,0,0,0,0,0
A645,0,1.0019582262109,2.00785343002263,0,0
A646,0,0,0,1.0019582262109,0
A647,0,0,0,1.0019582262109,0
A648,4.03157938384363,4.03157938384363,6.07143081403291,6.07143081403291,2.00785343002263
A649,1.0019582262109,0,0,0,0
A650,0,0,0,0,0
A651,1.0019582262109,0,0,0,0
A652,0,0,0,0,0
A653,0,0,1.0019582262109,0,0
A654,0,0,0,0,0
A655,0,0,0,0,0
A656,0,0,0,0,0
A657,0,0,0,0,0
A658,0,0,0,0,0
A659,0,0,0,0,0
A660,0,0,0,0,0
A661,0,0,0,0,0
A662,2.00785343002263,2.00785343002263,3.01771667252281,7.09748429180284,0
A663,0,0,0,0,0
A664,0,0,0,0,0
A665,0,0,0,0,0
A666,0,0,0,0,0
A667,0,0,0,0,0
A668,2.00785343002263,1.0019582262109,6.07143081403291,0,0
A669,0,1.0019582262109,0,0,0
A670,2.00785343002263,1.0019582262109,0,5.04947336903132,1.0019582262109
A671,0,0,0,0,0
A672,0,0,0,0,0
A673,0,0,0,0,0
A674,0,0,0,0,1.0019582262109
A675,0,0,0,0,0
A676,0,0,0,0,0
A677,0,0,0,0,0
A678,0,2.00785343002263,0,0,0
A679,0,0,0,0,0
A680,0,0,0,0,0
A681,0,0,0,0,0
A682,0,0,0,2.00785343002263,0
A683,0,0,0,0,0
A684,0,0,0,0,0
A685,0,0,1.0019582262109,1.0019582262109,0
A686,1.0019582262109,0,3.01771667252281,0,3.01771667252281
A687,1.0019582262109,1.0019582262109,0,3.01771667252281,2.00785343002263
A688,0,0,0,0,0
A689,0,4.03157938384363,1.0019582262109,2.00785343002263,0
A690,0,3.01771667252281,1.0019582262109,0,0
A691,0,0,0,2.00785343002263,0
A692,1.0019582262109,0,1.0019582262109,0,0
A693,0,0,0,0,0
A694,0,2.00785343002263,0,1.0019582262109,0
A695,0,2.00785343002263,1.0019582262109,0,0
A696,0,6.07143081403291,0,0,0
A697,0,3.01771667252281,0,1.0019582262109,1.0019582262109
A698,0,0,0,0,0
A699,0,0,0,1.0019582262109,0
A700,0,0,0,0,0
A701,0,0,0,0,0
A702,1.0019582262109,1.0019582262109,3.01771667252281,3.01771667252281,0
A703,0,0,0,1.0019582262109,0
A704,0,0,0,0,0
A705,0,1.0019582262109,0,0,0
A706,1.0019582262109,1.0019582262109,0,2.00785343002263,0
A707,0,0,1.0019582262109,1.0019582262109,0
A708,0,0,0,0,0
A709,0,0,0,0,0
A710,0,0,0,2.00785343002263,0
A711,0,0,0,0,0
A712,0,0,2.00785343002263,4.03157938384363,1.0019582262109
A713,0,0,0,0,0
A714,0,0,0,0,0
A715,0,0,0,0,0
A716,0,0,0,0,0
A717,0,0,0,0,0
A718,0,0,0,0,0
A719,0,0,2.00785343002263,8.12766676853256,0
A720,0,1.0019582262109,0,0,0
A721,0,0,0,0,0
A722,1.0019582262109,0,1.0019582262109,0,1.0019582262109
A723,0,0,0,0,0
A724,0,0,0,0,0
A725,0,0,0,0,0
A726,1.0019582262109,3.01771667252281,4.03157938384363,1.0019582262109,2.00785343002263
A727,7.09748429180284,6.07143081403291,1.0019582262109,7.09748429180284,8.12766676853256
A728,0,0,0,0,0
A729,0,1.0019582262109,2.00785343002263,2.00785343002263,0
A730,0,0,0,0,0
A731,0,0,0,0,0
A732,0,1.0019582262109,0,0,0
A733,0,0,0,0,10.2005525880831
A734,4.03157938384363,1.0019582262109,1.0019582262109,11.2433238873179,11.2433238873179
A735,0,0,0,0,0
A736,0,0,0,1.0019582262109,16.5218614112182
A737,0,0,0,0,0
A738,1.0019582262109,7.09748429180284,0,4.03157938384363,2.00785343002263
A739,0,0,0,0,0
A740,0,1.0019582262109,0,0,0
A741,4.03157938384363,36.4800160274645,1.0019582262109,8.12766676853256,11.2433238873179
A742,0,0,0,2.00785343002263,2.00785343002263
A743,0,2.00785343002263,3.01771667252281,3.01771667252281,4.03157938384363
A744,5.04947336903132,16.5218614112182,9.16201161000583,11.2433238873179,2.00785343002263
A745,2.00785343002263,0,2.00785343002263,10.2005525880831,0
A746,10.2005525880831,4.03157938384363,3.01771667252281,16.5218614112182,0
A747,0,0,0,0,0
A748,0,0,0,0,0
A749,0,0,0,0,0
A750,0,0,0,0,0
A751,0,0,0,0,0
A752,1.0019582262109,0,0,0,0
A753,0,0,0,0,0
A754,0,2.00785343002263,0,2.00785343002263,1.0019582262109
A755,0,2.00785343002263,0,2.00785343002263,0
A756,2.00785343002263,3.01771667252281,3.01771667252281,3.01771667252281,0
A757,2.00785343002263,0,1.0019582262109,2.00785343002263,3.01771667252281
A758,1.0019582262109,1.0019582262109,0,0,0
A759,3.01771667252281,0,3.01771667252281,2.00785343002263,1.0019582262109
A760,0,1.0019582262109,0,0,0
A761,0,3.01771667252281,0,1.0019582262109,0
A762,1.0019582262109,0,0,1.0019582262109,0
A763,0,0,1.0019582262109,0,0
A764,2.00785343002263,0,4.03157938384363,1.0019582262109,0
A765,5.04947336903132,2.00785343002263,3.01771667252281,6.07143081403291,0
A766,1.0019582262109,6.07143081403291,2.00785343002263,5.04947336903132,2.00785343002263
A767,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A768,7.09748429180284,2.00785343002263,0,14.3973678906563,0
A769,0,0,1.0019582262109,2.00785343002263,0
A770,3.01771667252281,0,6.07143081403291,10.2005525880831,4.03157938384363
A771,0,4.03157938384363,4.03157938384363,10.2005525880831,0
A772,0,0,2.00785343002263,0,0
A773,3.01771667252281,0,0,1.0019582262109,1.0019582262109
A774,0,0,0,0,0
A775,0,0,0,1.0019582262109,0
A776,0,2.00785343002263,0,4.03157938384363,0
A777,1.0019582262109,2.00785343002263,0,0,0
A778,0,0,0,1.0019582262109,0
A779,0,2.00785343002263,1.0019582262109,0,0
A780,0,1.0019582262109,1.0019582262109,0,1.0019582262109
A781,0,2.00785343002263,0,1.0019582262109,1.0019582262109
A782,1.0019582262109,0,0,0,0
A783,0,1.0019582262109,0,0,0
A784,0,0,0,0,0
A785,0,0,0,2.00785343002263,0
A786,0,0,0,0,0
A787,0,0,0,0,0
A788,0,0,0,0,0
A789,1.0019582262109,2.00785343002263,0,1.0019582262109,0
A790,0,6.07143081403291,1.0019582262109,0,0
A791,1.0019582262109,0,0,2.00785343002263,1.0019582262109
A792,0,0,0,0,0
A793,0,0,0,0,0
A794,0,0,0,0,0
A795,0,0,0,0,0
A796,0,0,0,0,0
A797,1.0019582262109,5.04947336903132,1.0019582262109,5.04947336903132,0
A798,1.0019582262109,0,0,1.0019582262109,0
A799,1.0019582262109,8.12766676853256,2.00785343002263,6.07143081403291,1.0019582262109
A800,1.0019582262109,0,2.00785343002263,0,1.0019582262109
A801,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109
A802,5.04947336903132,1.0019582262109,0,2.00785343002263,0
A803,3.01771667252281,5.04947336903132,2.00785343002263,11.2433238873179,1.0019582262109
A804,1.0019582262109,0,2.00785343002263,1.0019582262109,0
A805,2.00785343002263,0,0,1.0019582262109,1.0019582262109
A806,0,0,0,0,0
A807,0,5.04947336903132,0,0,0
A808,0,0,0,0,0
A809,7.09748429180284,3.01771667252281,7.09748429180284,14.3973678906563,0
A810,3.01771667252281,17.5907564923013,2.00785343002263,16.5218614112182,14.3973678906563
A811,2.00785343002263,4.03157938384363,2.00785343002263,7.09748429180284,5.04947336903132
A812,3.01771667252281,1.0019582262109,2.00785343002263,8.12766676853256,1.0019582262109
A813,0,0,0,0,0
A814,0,0,0,0,0
A815,0,0,0,0,1.0019582262109
A816,0,0,0,1.0019582262109,0
A817,0,0,0,0,0
A818,0,2.00785343002263,0,1.0019582262109,0
A819,0,0,0,0,0
A820,0,0,0,0,0
A821,0,0,0,0,0
A822,0,0,0,0,0
A823,0,0,0,0,0
A824,0,0,0,0,0
A825,0,0,0,0,0
A826,0,0,0,0,0
A827,0,0,0,0,0
A828,0,0,0,0,1.0019582262109
A829,0,0,0,0,0
A830,0,0,0,0,0
A831,0,0,0,0,0
A832,0,0,0,0,0
A833,3.01771667252281,0,0,0,0
A834,1.0019582262109,1.0019582262109,0,0,30.7782213115289
A835,1.0019582262109,1.0019582262109,0,3.01771667252281,4.03157938384363
A836,0,0,0,0,0
A837,0,0,1.0019582262109,1.0019582262109,0
A838,0,0,2.00785343002263,3.01771667252281,15.4574108131603
A839,0,1.0019582262109,0,0,0
A840,0,0,0,0,0
A841,0,2.00785343002263,1.0019582262109,7.09748429180284,3.01771667252281
A842,0,0,1.0019582262109,1.0019582262109,0
A843,0,1.0019582262109,0,0,0
A844,0,3.01771667252281,3.01771667252281,5.04947336903132,0
A845,0,10.2005525880831,3.01771667252281,8.12766676853256,0
A846,1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,3.01771667252281
A847,4.03157938384363,38.7967739205634,6.07143081403291,21.9115341658633,1.0019582262109
A848,0,4.03157938384363,0,0,0
A849,0,0,0,2.00785343002263,0
A850,0,0,0,0,0
A851,0,0,0,0,0
A852,0,0,0,1.0019582262109,0
A853,0,0,0,0,0
A854,2.00785343002263,1.0019582262109,4.03157938384363,15.4574108131603,3.01771667252281
A855,0,0,0,0,0
A856,0,0,0,1.0019582262109,0
A857,0,0,0,0,0
A858,0,0,0,0,0
A859,0,0,1.0019582262109,0,1.0019582262109
A860,0,0,0,0,0
A861,0,0,0,0,0
A862,0,0,0,0,0
A863,0,0,0,0,0
A864,0,0,0,0,0
A865,0,0,2.00785343002263,1.0019582262109,1.0019582262109
A866,0,0,1.0019582262109,1.0019582262109,2.00785343002263
A867,0,0,0,0,1.0019582262109
A868,0,0,1.0019582262109,0,1.0019582262109
A869,0,5.04947336903132,0,0,0
A870,1.0019582262109,8.12766676853256,2.00785343002263,2.00785343002263,0
A871,0,0,0,0,0
A872,0,0,0,0,0
A873,15.4574108131603,24.0995816739486,4.03157938384363,14.3973678906563,10.2005525880831
A874,7.09748429180284,6.07143081403291,3.01771667252281,14.3973678906563,4.03157938384363
A875,6.07143081403291,10.2005525880831,6.07143081403291,5.04947336903132,3.01771667252281
A876,3.01771667252281,1.0019582262109,1.0019582262109,7.09748429180284,0
A877,1.0019582262109,5.04947336903132,1.0019582262109,5.04947336903132,5.04947336903132
A878,0,0,0,0,0
A879,2.00785343002263,2.00785343002263,1.0019582262109,0,1.0019582262109
A880,2.00785343002263,4.03157938384363,1.0019582262109,4.03157938384363,3.01771667252281
A881,2.00785343002263,2.00785343002263,0,5.04947336903132,1.0019582262109
A882,5.04947336903132,2.00785343002263,2.00785343002263,4.03157938384363,1.0019582262109
A883,0,1.0019582262109,3.01771667252281,5.04947336903132,0
A884,1.0019582262109,0,1.0019582262109,1.0019582262109,1.0019582262109
A885,1.0019582262109,1.0019582262109,0,0,0
A886,0,0,0,0,0
A887,1.0019582262109,0,0,3.01771667252281,0
A888,0,0,0,0,0
A889,0,1.0019582262109,0,0,1.0019582262109
A890,0,8.12766676853256,3.01771667252281,5.04947336903132,3.01771667252281
A891,1.0019582262109,0,0,0,0
A892,0,0,0,0,0
A893,0,0,0,0,0
A894,1.0019582262109,1.0019582262109,2.00785343002263,3.01771667252281,9.16201161000583
A895,0,0,0,0,0
A896,0,1.0019582262109,0,2.00785343002263,0
A897,0,2.00785343002263,0,1.0019582262109,1.0019582262109
A898,0,0,0,0,0
A899,0,0,0,1.0019582262109,0
A900,5.04947336903132,2.00785343002263,1.0019582262109,4.03157938384363,1.0019582262109
A901,0,0,0,0,0
A902,0,0,0,0,3.01771667252281
A903,0,0,0,0,0
A904,0,4.03157938384363,0,0,0
A905,0,0,0,0,0
A906,0,0,0,0,0
A907,1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,3.01771667252281
A908,0,0,0,0,0
A909,0,0,0,0,0
A910,1.0019582262109,8.12766676853256,0,4.03157938384363,0
A911,0,0,0,0,0
A912,0,6.07143081403291,0,0,0
A913,1.0019582262109,2.00785343002263,0,7.09748429180284,0
A914,0,0,1.0019582262109,0,0
A915,5.04947336903132,2.00785343002263,2.00785343002263,6.07143081403291,1.0019582262109
A916,0,0,0,0,0
A917,0,0,0,0,0
A918,0,0,0,0,1.0019582262109
A919,3.01771667252281,0,1.0019582262109,1.0019582262109,0
A920,0,0,0,0,0
A921,1.0019582262109,0,0,0,1.0019582262109
A922,7.09748429180284,1.0019582262109,2.00785343002263,10.2005525880831,3.01771667252281
A923,0,0,0,0,0
A924,0,0,0,0,0
A925,0,0,0,0,0
A926,1.0019582262109,4.03157938384363,0,1.0019582262109,0
A927,0,1.0019582262109,0,0,0
A928,0,0,0,0,0
A929,2.00785343002263,0,0,3.01771667252281,1.0019582262109
A930,0,2.00785343002263,0,0,0
A931,0,1.0019582262109,2.00785343002263,0,2.00785343002263
A932,4.03157938384363,17.5907564923013,4.03157938384363,11.2433238873179,2.00785343002263
A933,0,3.01771667252281,0,0,0
A934,0,0,0,0,0
A935,1.0019582262109,0,0,1.0019582262109,0
A936,2.00785343002263,1.0019582262109,0,2.00785343002263,1.0019582262109
A937,0,0,0,0,0
A938,0,0,1.0019582262109,0,0
A939,0,0,0,0,0
A940,0,1.0019582262109,0,3.01771667252281,1.0019582262109
A941,0,1.0019582262109,2.00785343002263,0,0
A942,0,0,1.0019582262109,0,0
A943,0,1.0019582262109,0,0,0
A944,0,0,0,0,0
A945,0,0,0,0,0
A946,1.0019582262109,0,1.0019582262109,1.0019582262109,0
A947,0,0,0,0,0
A948,0,0,3.01771667252281,0,0
A949,0,0,0,0,0
A950,0,3.01771667252281,1.0019582262109,3.01771667252281,0
A951,1.0019582262109,2.00785343002263,0,0,0
A952,0,0,0,0,0
A953,0,0,0,0,0
A954,0,0,0,0,0
A955,3.01771667252281,3.01771667252281,0,4.03157938384363,0
A956,3.01771667252281,0,2.00785343002263,2.00785343002263,0
A957,3.01771667252281,2.00785343002263,1.0019582262109,4.03157938384363,0
A958,1.0019582262109,3.01771667252281,0,9.16201161000583,3.01771667252281
A959,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109,0
A960,2.00785343002263,0,1.0019582262109,2.00785343002263,0
A961,0,0,0,0,0
A962,8.12766676853256,2.00785343002263,1.0019582262109,1.0019582262109,1.0019582262109
A963,2.00785343002263,7.09748429180284,8.12766676853256,5.04947336903132,1.0019582262109
A964,0,0,0,0,0
A965,1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,0
A966,1.0019582262109,7.09748429180284,0,6.07143081403291,0
A967,1.0019582262109,0,0,2.00785343002263,0
A968,2.00785343002263,2.00785343002263,2.00785343002263,4.03157938384363,1.0019582262109
A969,0,0,0,0,0
A970,0,1.0019582262109,0,1.0019582262109,0
A971,2.00785343002263,1.0019582262109,0,1.0019582262109,0
A972,0,0,0,1.0019582262109,0
A973,0,0,0,0,3.01771667252281
A974,0,1.0019582262109,0,1.0019582262109,0
A975,3.01771667252281,0,0,1.0019582262109,1.0019582262109
A976,0,0,0,0,0
A977,0,0,0,0,0
A978,10.2005525880831,3.01771667252281,0,6.07143081403291,1.0019582262109
A979,0,0,0,0,0
A980,0,1.0019582262109,1.0019582262109,3.01771667252281,1.0019582262109
A981,0,3.01771667252281,0,4.03157938384363,0
A982,5.04947336903132,1.0019582262109,3.01771667252281,1.0019582262109,1.0019582262109
A983,0,1.0019582262109,0,1.0019582262109,0
A984,0,2.00785343002263,0,1.0019582262109,1.0019582262109
A985,2.00785343002263,0,1.0019582262109,5.04947336903132,0
A986,4.03157938384363,7.09748429180284,1.0019582262109,0,3.01771667252281
A987,0,1.0019582262109,0,2.00785343002263,0
A988,4.03157938384363,5.04947336903132,1.0019582262109,8.12766676853256,15.4574108131603
A989,0,2.00785343002263,0,3.01771667252281,0
A990,3.01771667252281,6.07143081403291,4.03157938384363,18.6641333268705,9.16201161000583
A991,1.0019582262109,0,0,1.0019582262109,1.0019582262109
A992,0,0,0,0,0
A993,2.00785343002263,4.03157938384363,2.00785343002263,1.0019582262109,1.0019582262109
A994,0,8.12766676853256,4.03157938384363,10.2005525880831,4.03157938384363
A995,0,0,0,0,0
A996,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A997,0,0,0,0,0
A998,2.00785343002263,4.03157938384363,0,4.03157938384363,0
A999,0,0,0,0,0
A1000,0,0,0,0,0
A1001,0,0,3.01771667252281,0,0
A1002,0,1.0019582262109,0,0,0
A1003,0,0,0,1.0019582262109,0
A1004,0,0,0,0,1.0019582262109
A1005,1.0019582262109,1.0019582262109,2.00785343002263,4.03157938384363,1.0019582262109
A1006,0,3.01771667252281,2.00785343002263,2.00785343002263,0
A1007,0,1.0019582262109,0,5.04947336903132,0
A1008,0,2.00785343002263,1.0019582262109,4.03157938384363,0
A1009,3.01771667252281,1.0019582262109,2.00785343002263,11.2433238873179,1.0019582262109
A1010,4.03157938384363,0,1.0019582262109,0,2.00785343002263
A1011,0,0,0,0,0
A1012,0,0,0,0,0
A1013,0,0,0,3.01771667252281,0
A1014,0,0,0,0,0
A1015,0,0,0,2.00785343002263,0
A1016,0,1.0019582262109,0,0,1.0019582262109
A1017,2.00785343002263,0,2.00785343002263,0,0
A1018,1.0019582262109,2.00785343002263,0,1.0019582262109,0
A1019,3.01771667252281,1.0019582262109,0,1.0019582262109,6.07143081403291
A1020,3.01771667252281,14.3973678906563,2.00785343002263,4.03157938384363,0
A1021,3.01771667252281,15.4574108131603,4.03157938384363,11.2433238873179,9.16201161000583
A1022,4.03157938384363,23.0032202551964,3.01771667252281,13.3416962915876,5.04947336903132
A1023,0,0,0,0,0
A1024,2.00785343002263,3.01771667252281,2.00785343002263,2.00785343002263,1.0019582262109
A1025,0,3.01771667252281,2.00785343002263,2.00785343002263,3.01771667252281
A1026,7.09748429180284,7.09748429180284,3.01771667252281,5.04947336903132,1.0019582262109
A1027,6.07143081403291,6.07143081403291,3.01771667252281,11.2433238873179,3.01771667252281
A1028,0,0,0,0,0
A1029,0,0,0,0,0
A1030,0,1.0019582262109,0,0,1.0019582262109
A1031,1.0019582262109,0,2.00785343002263,0,0
A1032,0,0,0,0,0
A1033,0,0,0,0,0
A1034,0,0,0,0,0
A1035,1.0019582262109,2.00785343002263,2.00785343002263,12.2903601117083,0
A1036,5.04947336903132,0,0,1.0019582262109,5.04947336903132
A1037,0,0,0,0,0
A1038,2.00785343002263,2.00785343002263,0,0,1.0019582262109
A1039,0,1.0019582262109,0,0,0
A1040,0,1.0019582262109,1.0019582262109,0,0
A1041,0,0,0,1.0019582262109,0
A1042,0,0,0,0,0
A1043,0,0,0,0,0
A1044,0,0,0,0,0
A1045,0,0,0,0,0
A1046,0,1.0019582262109,0,0,0
A1047,0,0,0,0,0
A1048,0,0,0,0,0
A1049,0,0,0,0,0
A1050,0,1.0019582262109,1.0019582262109,2.00785343002263,0
A1051,1.0019582262109,0,2.00785343002263,1.0019582262109,0
A1052,0,0,0,0,0
A1053,0,0,0,0,0
A1054,0,0,0,0,0
A1055,4.03157938384363,6.07143081403291,6.07143081403291,3.01771667252281,4.03157938384363
A1056,0,0,0,0,0
A1057,0,0,0,0,0
A1058,0,0,0,0,0
A1059,0,3.01771667252281,1.0019582262109,8.12766676853256,1.0019582262109
A1060,0,6.07143081403291,0,0,4.03157938384363
A1061,0,0,0,0,0
A1062,0,0,0,1.0019582262109,0
A1063,0,0,0,0,0
A1064,0,0,0,0,0
A1065,0,0,0,0,0
A1066,0,0,0,0,0
A1067,0,0,1.0019582262109,0,0
A1068,0,0,0,0,0
A1069,4.03157938384363,1.0019582262109,2.00785343002263,0,2.00785343002263
A1070,0,0,0,0,0
A1071,3.01771667252281,0,0,0,0
A1072,0,0,0,0,0
A1073,0,0,0,0,0
A1074,1.0019582262109,0,1.0019582262109,0,0
A1075,0,0,2.00785343002263,1.0019582262109,0
A1076,0,4.03157938384363,1.0019582262109,4.03157938384363,2.00785343002263
A1077,0,0,0,0,0
A1078,0,0,0,0,0
A1079,0,4.03157938384363,0,2.00785343002263,0
A1080,1.0019582262109,0,0,0,3.01771667252281
A1081,0,3.01771667252281,3.01771667252281,1.0019582262109,0
A1082,0,0,0,0,0
A1083,0,0,0,0,0
A1084,0,0,0,0,0
A1085,0,0,0,0,0
A1086,0,6.07143081403291,1.0019582262109,1.0019582262109,2.00785343002263
A1087,0,0,0,0,0
A1088,0,0,0,0,0
A1089,0,2.00785343002263,0,0,0
A1090,5.04947336903132,5.04947336903132,1.0019582262109,6.07143081403291,4.03157938384363
A1091,1.0019582262109,0,0,1.0019582262109,2.00785343002263
A1092,0,0,0,0,0
A1093,0,0,0,0,0
A1094,0,0,0,0,0
A1095,0,0,0,0,0
A1096,0,0,0,0,0
A1097,0,0,0,0,0
A1098,0,0,0,0,0
A1099,0,0,0,0,0
A1100,3.01771667252281,1.0019582262109,1.0019582262109,4.03157938384363,0
A1101,1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263,1.0019582262109
A1102,4.03157938384363,0,0,1.0019582262109,9.16201161000583
A1103,0,0,0,0,0
A1104,0,0,0,0,0
A1105,0,0,0,0,0
A1106,1.0019582262109,0,0,0,0
A1107,0,0,0,1.0019582262109,0
A1108,13.3416962915876,3.01771667252281,5.04947336903132,13.3416962915876,1.0019582262109
A1109,0,0,0,0,0
A1110,0,0,0,0,0
A1111,0,0,0,0,0
A1112,0,0,0,0,0
A1113,0,3.01771667252281,1.0019582262109,2.00785343002263,1.0019582262109
A1114,0,0,0,0,0
A1115,0,0,0,0,0
A1116,0,0,2.00785343002263,0,0
A1117,1.0019582262109,0,1.0019582262109,0,0
A1118,0,0,0,1.0019582262109,1.0019582262109
A1119,0,2.00785343002263,0,1.0019582262109,0
A1120,1.0019582262109,1.0019582262109,2.00785343002263,1.0019582262109,0
A1121,2.00785343002263,0,1.0019582262109,0,0
A1122,0,0,0,0,0
A1123,0,2.00785343002263,1.0019582262109,4.03157938384363,2.00785343002263
A1124,2.00785343002263,1.0019582262109,4.03157938384363,0,1.0019582262109
A1125,3.01771667252281,0,0,2.00785343002263,0
A1126,0,0,0,0,0
A1127,0,0,0,0,0
A1128,0,23.0032202551964,1.0019582262109,1.0019582262109,1.0019582262109
A1129,0,0,0,2.00785343002263,0
A1130,1.0019582262109,1.0019582262109,0,1.0019582262109,0
A1131,3.01771667252281,0,0,2.00785343002263,0
A1132,0,1.0019582262109,0,0,0
A1133,0,0,2.00785343002263,7.09748429180284,0
A1134,3.01771667252281,1.0019582262109,0,4.03157938384363,1.0019582262109
A1135,0,0,0,0,2.00785343002263
A1136,4.03157938384363,9.16201161000583,6.07143081403291,1.0019582262109,7.09748429180284
A1137,0,0,0,0,0
A1138,0,0,0,0,0
A1139,2.00785343002263,2.00785343002263,1.0019582262109,11.2433238873179,3.01771667252281
A1140,0,0,0,1.0019582262109,0
A1141,0,0,0,4.03157938384363,0
A1142,1.0019582262109,1.0019582262109,0,4.03157938384363,0
A1143,0,2.00785343002263,0,0,0
A1144,2.00785343002263,3.01771667252281,1.0019582262109,4.03157938384363,1.0019582262109
A1145,2.00785343002263,1.0019582262109,1.0019582262109,3.01771667252281,1.0019582262109
A1146,2.00785343002263,1.0019582262109,0,0,0
A1147,0,0,1.0019582262109,1.0019582262109,0
A1148,0,0,1.0019582262109,1.0019582262109,0
A1149,0,1.0019582262109,0,0,1.0019582262109
A1150,0,0,0,3.01771667252281,2.00785343002263
A1151,1.0019582262109,6.07143081403291,2.00785343002263,1.0019582262109,4.03157938384363
A1152,0,1.0019582262109,0,0,0
A1153,1.0019582262109,1.0019582262109,0,3.01771667252281,0
A1154,0,1.0019582262109,0,0,0
A1155,0,0,0,0,0
A1156,0,0,1.0019582262109,3.01771667252281,0
A1157,0,0,0,0,0
A1158,1.0019582262109,2.00785343002263,0,2.00785343002263,0
A1159,0,0,0,0,0
A1160,0,0,0,0,0
A1161,2.00785343002263,0,0,1.0019582262109,2.00785343002263
A1162,1.0019582262109,0,0,2.00785343002263,0
A1163,0,2.00785343002263,4.03157938384363,0,0
A1164,0,1.0019582262109,0,0,0
A1165,1.0019582262109,2.00785343002263,3.01771667252281,3.01771667252281,0
A1166,3.01771667252281,1.0019582262109,5.04947336903132,8.12766676853256,1.0019582262109
A1167,3.01771667252281,2.00785343002263,6.07143081403291,8.12766676853256,3.01771667252281
A1168,0,0,0,0,0
A1169,0,3.01771667252281,0,0,0
A1170,0,2.00785343002263,1.0019582262109,0,0
A1171,0,0,0,0,0
A1172,0,0,0,1.0019582262109,2.00785343002263
A1173,2.00785343002263,2.00785343002263,0,1.0019582262109,0
A1174,0,5.04947336903132,2.00785343002263,4.03157938384363,0
A1175,0,6.07143081403291,2.00785343002263,2.00785343002263,0
A1176,0,2.00785343002263,0,0,0
A1177,0,0,0,0,0
A1178,0,0,0,1.0019582262109,0
A1179,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A1180,4.03157938384363,7.09748429180284,4.03157938384363,4.03157938384363,1.0019582262109
A1181,0,0,0,0,1.0019582262109
A1182,0,0,0,0,0
A1183,1.0019582262109,0,0,0,2.00785343002263
A1184,2.00785343002263,3.01771667252281,2.00785343002263,6.07143081403291,1.0019582262109
A1185,0,0,0,0,0
A1186,0,0,0,1.0019582262109,0
A1187,0,0,0,0,0
A1188,17.5907564923013,0,12.2903601117083,17.5907564923013,9.16201161000583
A1189,0,0,0,0,0
A1190,3.01771667252281,14.3973678906563,1.0019582262109,5.04947336903132,0
A1191,0,0,0,0,0
A1192,0,0,0,0,0
A1193,4.03157938384363,5.04947336903132,1.0019582262109,6.07143081403291,7.09748429180284
A1194,1.0019582262109,0,4.03157938384363,9.16201161000583,0
A1195,1.0019582262109,0,1.0019582262109,4.03157938384363,0
A1196,0,0,0,0,0
A1197,0,0,0,0,0
A1198,4.03157938384363,5.04947336903132,0,5.04947336903132,2.00785343002263
